index_oper,geo_lat,geo_lon,region
0,0.0,0.0,None
101000,55.763944,37.637281,77
102002,55.776148,37.662749,77
102007,55.776148,37.662749,77
102102,55.77757,37.660197,77
102152,55.857801,37.566449,77
102153,55.857801,37.566449,77
102240,55.775819,37.582152,77
102302,55.755814,37.617635,77
102322,55.437102,37.768004,50
102326,55.437102,37.768004,50
102901,55.776148,37.662749,77
102902,55.776148,37.662749,77
102965,55.583276,37.175359,77
102968,55.755814,37.617635,77
102969,55.755814,37.617635,77
102971,55.583276,37.175359,77
102972,55.583276,37.175359,77
102973,55.583276,37.175359,77
102976,55.583276,37.175359,77
102981,55.583276,37.175359,77
102986,55.606131,37.291026,77
102998,55.583276,37.175359,77
103274,55.755186,37.573384,77
103426,55.76444,37.612506,77
104006,55.688649,37.62342,77
104007,55.88874,37.43039,None
104040,55.981404,37.414921,50
105005,55.771211,37.67767,77
105037,55.794381,37.774796,77
105064,55.763214,37.656173,77
105066,55.773768,37.675011,77
105077,55.793485,37.791181,77
105082,55.758139,37.697738,77
105094,55.774786,37.704987,77
105118,55.76211,37.734704,77
105120,55.74639,37.67263,77
105122,55.804309,37.762192,77
105173,55.817168,37.865444,77
105187,55.782101,37.742205,77
105203,55.789942,37.815327,77
105215,55.809712,37.793849,77
105264,55.800362,37.793346,77
105275,55.765979,37.741603,77
105318,55.782871,37.729619,77
105425,55.803155,37.7858,77
105484,55.803626,37.821562,77
105523,55.810875,37.818517,77
105554,55.79137,37.802518,77
105568,55.777287,37.826197,77
105613,55.791749,37.748619,77
107014,55.787133,37.686877,77
107023,55.788555,37.710099,77
107031,55.763245,37.624822,77
107045,55.766866,37.633526,77
107061,55.795185,37.715866,77
107065,55.824784,37.820628,77
107076,55.802427,37.704502,77
107078,55.769935,37.658661,77
107113,55.790813,37.664734,77
107140,55.778887,37.661419,77
107143,55.819368,37.725415,77
107150,55.819368,37.725415,77
107174,55.768871,37.651807,77
107207,55.817588,37.797442,77
107241,55.811634,37.797729,77
107258,55.81648,37.714545,77
107370,55.809768,37.724499,77
107392,55.802204,37.724975,77
107450,55.767494,37.641144,77
107497,55.811336,37.812516,77
107553,55.799603,37.740965,77
107564,55.816713,37.696516,77
107589,55.823201,37.82617,77
108800,55.431586,36.867057,77
108801,55.569942,37.487622,77
108803,55.52995,37.443057,77
108804,55.601406,37.16651,77
108805,55.464912,36.943899,77
108806,55.478138,36.918836,77
108807,55.521715,37.220966,77
108808,55.534255,37.16068,77
108809,55.595684,37.208075,77
108810,55.595913,37.108937,77
108811,55.602993,37.347494,77
108812,55.633785,37.431989,77
108813,55.593873,37.351905,77
108814,55.568802,37.478351,77
108815,55.5492,37.325835,77
108817,55.636651,37.259639,77
108818,55.504848223,37.338547,77
108819,55.600389,37.333318,77
108820,55.620321,37.47271,77
108821,55.575933,37.352435,77
108822,55.449281,37.521084,77
108823,55.474163,37.544396,77
108824,55.50054,37.541871,77
108825,55.417153,37.40716,77
108827,55.373542,37.379618,77
108828,55.430947,37.276213,77
108829,55.325631,37.348895,77
108830,55.315965,37.177901,77
108833,55.41167,37.185573,77
108835,55.214681,37.074199,77
108836,55.51829,37.345203,77
108840,55.47152,37.29567,77
108841,55.486392,37.306459,77
108850,55.625903,37.307142,77
108851,55.507718,37.57148,77
108852,55.512495,37.531864,77
108957,0.0,0.0,None
108967,55.585301,37.196658,77
108971,55.585301,37.196658,77
108977,55.585301,37.196658,77
108978,55.585301,37.196658,77
108982,55.585301,37.196658,77
108991,55.585301,37.196658,77
109004,55.743715,37.662641,77
109012,55.756133,37.620492,77
109028,55.749476,37.645133,77
109029,55.733153,37.683976,77
109044,55.729488,37.6706,77
109052,55.730639,37.721193,77
109117,55.71159,37.755302,77
109125,55.712092,37.744118,77
109129,55.704524,37.74322,77
109144,55.646284,37.737542,77
109145,55.699477,37.842358,77
109147,55.734871,37.668156,77
109153,55.699157,37.854359,77
109156,55.689725,37.854755,77
109202,55.736047,37.752526,77
109235,55.653639,37.701008,77
109240,55.747951,37.643821,77
109263,55.698655,37.746535,77
109316,55.728586,37.67899,77
109341,55.65785,37.747729,77
109369,55.651552,37.730562,77
109377,55.715134,37.789429,77
109378,55.707699,37.781811,77
109380,55.673357,37.810396,77
109382,55.672077,37.74039,77
109383,55.673057,37.721759,77
109386,55.679448,37.759623,77
109387,55.683016,37.738369,77
109388,55.679585,37.726242,77
109390,55.699593,37.73597,77
109417,55.708557,37.825856,77
109428,55.723648,37.78006,77
109429,55.638220627,37.800291243,77
109431,55.686137,37.849841,77
109439,55.702744,37.781775,77
109444,55.703936,37.817789,77
109451,55.659581,37.759371,77
109456,55.719303,37.78589,77
109457,55.711498,37.773152,77
109462,55.701734,37.762507,77
109472,55.694789,37.803056,77
109518,55.719105,37.732898,77
109542,55.714815,37.808896,77
109544,55.745169,37.681155,77
109548,55.693627,37.719639,77
109559,55.677387,37.763324,77
109649,55.638220627,37.800291243,77
109651,55.647366,37.720501,77
109652,55.651084,37.748996,77
111020,55.766866,37.716791,77
111024,55.750499,37.717438,77
111033,55.758838,37.68694,77
111116,55.757815,37.713899,77
111123,55.762075,37.77935,77
111141,55.747485,37.775864,77
111394,55.747687,37.80064,77
111395,55.738105,37.831955,77
111396,55.750135,37.823251,77
111397,55.752855,37.791962,77
111398,55.739149,37.768184,77
111401,55.75787,37.782323,77
111402,55.740314,37.826943,77
111524,55.746897,37.758644,77
111531,55.771003,37.832701,77
111538,55.72346,37.829638,77
111539,55.738105,37.831955,77
111555,55.764693,37.833222,77
111558,55.752516,37.831255,77
111622,55.718121,37.864106,77
111625,55.70246,37.86036,77
111673,55.741343,37.848242,77
111674,55.683123,37.926521,77
111675,55.72275,37.895511,77
111950,55.898906,37.525387,77
115035,55.745726,37.625702,77
115054,55.728023,37.638431,77
115088,55.716392,37.676214,77
115093,55.723283,37.626582,77
115095,55.733918,37.627337,77
115114,55.718562,37.647908,77
115127,55.688649,37.62342,77
115142,55.677605,37.696795,77
115162,55.71876,37.613943,77
115172,55.738353,37.652202,77
115184,55.73996,37.633473,77
115193,55.706639,37.665695,77
115201,55.659246,37.624534,77
115211,55.639425,37.695205,77
115230,55.675067,37.627301,77
115280,55.708369,37.662021,77
115304,55.632952,37.678649,77
115372,55.583362,37.677014,77
115404,55.592429,37.658715,77
115407,55.685173,37.686401,77
115408,55.638927,37.770771,77
115409,55.645913,37.669666,77
115419,55.71233,37.60717,77
115432,55.703155,37.672801,77
115446,55.664741,37.648313,77
115477,55.633633,37.657359,77
115487,55.674088,37.661608,77
115516,55.627407,37.654825,77
115522,55.645913,37.669666,77
115533,55.682128,37.64993,77
115547,55.573989,37.668929,77
115551,55.612772,37.704862,77
115561,55.597231,37.720259,77
115563,55.62666,37.721885,77
115569,55.618878,37.706272,77
115573,55.619178,37.737174,77
115580,55.617297,37.752445,77
115582,55.604737,37.706982,77
115583,55.617297,37.752445,77
115597,55.605449,37.742851,77
115598,55.583362,37.677014,77
115612,55.6363,37.75576,77
115682,55.620209,37.758015,77
117041,55.542757,37.525845,77
117042,55.548131,37.545662,77
117105,55.691273,37.620186,77
117133,55.629852,37.486939,77
117148,55.502329,37.583104,77
117149,55.659211,37.606649,77
117152,55.690572,37.607107,77
117186,55.67226,37.595707,77
117198,55.653467,37.501645,77
117208,55.641839,37.614437,77
117209,55.662928,37.582592,77
117216,55.566873,37.570959,77
117218,55.679301,37.573474,77
117246,55.653903,37.55955,77
117279,55.641254,37.533086,77
117292,55.682635,37.563548,77
117303,55.653761,37.577669,77
117312,55.695377,37.574148,77
117321,55.622314,37.505894,77
117335,55.683407,37.555364,77
117342,55.641254,37.533086,77
117393,55.668503,37.544108,77
117403,55.579261,37.643435,77
117405,55.583566,37.600118,77
117418,55.668975,37.564581,77
117420,55.662745,37.554448,77
117437,55.643551,37.511077,77
117447,55.684077,37.598187,77
117449,55.684077,37.598187,77
117452,55.647925,37.604753,77
117461,55.653761,37.577669,77
117463,55.599041,37.538269,77
117465,55.613916,37.494377,77
117485,55.651587,37.527624,77
117513,55.642174,37.477552,77
117525,55.618801,37.592824,77
117534,55.596045,37.593794,77
117535,55.59455,37.611248,77
117545,55.605973,37.614859,77
117546,55.588094,37.643866,77
117556,55.659978,37.616665,77
117570,55.607255,37.592402,77
117574,55.604198,37.5213,77
117587,55.618801,37.592824,77
117588,55.605246,37.530822,77
117593,55.612009,37.554906,77
117623,55.54619,37.55778,77
117624,55.54619,37.55778,77
117628,55.573739,37.566539,77
117630,55.66239,37.533607,77
117638,55.659978,37.616665,77
117639,55.641839,37.614437,77
117647,55.626147,37.525684,77
117648,55.638531,37.599867,77
119017,55.737198,37.623573,77
119019,55.753413,37.600082,77
119021,55.733011,37.593255,77
119027,55.611739,37.294089,77
119034,55.742265,37.5956,77
119048,55.723541,37.561967,77
119049,55.726538,37.610574,77
119071,55.717295,37.595097,77
119072,55.74445,37.613072,77
119121,55.743558,37.580903,77
119136,55.732311,37.532987,77
119146,55.724697,37.580238,77
119180,55.741232,37.616782,77
119192,55.698041,37.496839,77
119234,55.702952,37.530822,77
119261,55.686066,37.541243,77
119270,55.716108,37.5766,77
119285,55.71983,37.522198,77
119296,55.692475,37.551726,77
119297,55.635172,37.384882,77
119311,55.688746,37.528891,77
119313,55.675245,37.52792,77
119330,55.71413,37.521048,77
119331,55.684782,37.524597,77
119333,55.69658,37.561553,77
119334,55.706168,37.578801,77
119361,55.682113,37.456927,77
119415,55.675763,37.511445,77
119421,55.663456,37.519216,77
119435,55.729878,37.557529,77
119454,55.676869,37.488413,77
119501,55.708638,37.479394,77
119517,55.706644,37.462119,77
119526,55.659175,37.491359,77
119530,55.692881,37.454861,77
119571,55.657403,37.485331,77
119602,55.676235,37.467149,77
119606,55.665482,37.473303,77
119607,55.687249,37.481954,77
119619,55.65398,37.385771,77
119620,55.650363,37.401393,77
119633,55.641895,37.365325,77
119634,55.639634,37.361238,77
121069,55.756589,37.588233,77
121096,55.741262,37.494862,77
121099,55.74944,37.582188,77
121108,55.735971,37.483193,77
121165,55.740421,37.543075,77
121170,55.73811,37.528855,77
121205,55.692318,37.347485,77
121260,55.754319,37.593066,77
121293,55.735596,37.519539,77
121309,55.748523,37.500414,77
121351,55.734309,37.4167,77
121352,55.726969,37.471641,77
121353,55.714962,37.400935,77
121354,55.71837,37.411382,77
121357,55.718704,37.458741,77
121359,55.742833,37.397916,77
121374,55.725625,37.437343,77
121433,55.73556,37.460816,77
121467,55.740193,37.43437,77
121471,55.71878,37.422719,77
121500,55.785103,37.357627,77
121552,55.742909,37.418524,77
121596,55.716808,37.387711,77
121609,55.758737,37.40672,77
121614,55.76484,37.410708,77
121615,55.740193,37.43437,77
123001,55.762986,37.588485,77
123007,55.775327,37.534254,77
123022,55.763528,37.556568,77
123056,55.772512,37.585547,77
123060,55.795934,37.486706,77
123098,55.801668,37.468335,77
123100,55.757182,37.550396,77
123103,55.784435,37.45707,77
123104,55.762541,37.599741,77
123112,55.747115,37.539087,77
123154,55.786009,37.473348,77
123181,55.810678,37.392517,77
123182,55.807607,37.464994,77
123242,55.759228,37.580876,77
123290,55.755211,37.519404,77
123298,55.790327,37.501348,77
123308,55.775616,37.496722,77
123317,55.755211,37.519404,77
123376,55.759142,37.574004,77
123423,55.777059,37.480552,77
123458,55.79895,37.403908,77
123557,55.772512,37.585547,77
123592,55.810678,37.392517,77
123610,55.754203,37.556388,77
124365,55.971718,37.152173,77
124460,55.996993,37.189696,77
124482,55.996983,37.215891,77
124489,55.98924,37.22738,77
124498,55.994552,37.20759,77
124527,55.977471,37.187971,77
124536,55.998066,37.236139,77
124575,55.98436,37.176266,77
124617,55.986838,37.149514,77
124683,55.983182,37.155542,77
125008,55.837368,37.538898,77
125009,55.759496,37.609874,77
125032,55.761259,37.609119,77
125040,55.783165,37.569225,77
125057,55.804187,37.535457,77
125080,55.808771,37.493551,77
125124,55.786262,37.572432,77
125130,55.825952,37.513422,77
125167,55.798515,37.537955,77
125171,55.820951,37.49073,77
125183,55.844298,37.546579,77
125195,55.857851,37.482358,77
125196,55.777889,37.588215,77
125212,55.838369,37.483113,77
125222,55.843636,37.356926,77
125252,55.793131,37.507969,77
125284,55.77918,37.556792,77
125310,55.856477,37.348563,77
125315,55.807451,37.521578,77
125319,55.804187,37.535457,77
125362,55.831337,37.451402,77
125363,55.845537,37.440128,77
125364,55.850333,37.451177,77
125367,55.816106,37.461041,77
125368,55.848357,37.351195,77
125371,55.834841,37.4175,77
125373,55.850868,37.415389,77
125412,55.878006,37.522468,77
125413,55.859625,37.517644,77
125414,55.863303,37.504834,77
125424,55.825264,37.435134,77
125430,55.848781,37.359954,77
125438,55.84447,37.522171,77
125445,55.865733,37.468236,77
125459,55.850676,37.425333,77
125464,55.840846,37.386912,77
125466,55.885221,37.39364,77
125475,55.874986,37.493219,77
125476,55.837737,37.401797,77
125480,55.858771,37.429672,77
125481,55.862146,37.436634,77
125493,55.848139,37.489787,77
125499,55.849696,37.503855,77
125502,55.865106,37.494665,77
125504,55.865182,37.543363,77
125565,55.84864,37.475665,77
125581,55.857417,37.495887,77
125599,55.880243,37.496165,77
125635,55.875203,37.513296,77
127006,55.772502,37.608949,77
127015,55.799112,37.583086,77
127018,55.793009,37.601412,77
127030,55.779864,37.599381,77
127051,55.772173,37.620672,77
127055,55.786516,37.593489,77
127081,55.870784,37.631478,77
127083,55.799112,37.583086,77
127106,55.85578,37.58588,77
127137,55.792873,37.576744,77
127204,55.940492,37.552498,77
127206,55.810395,37.557906,77
127220,55.792873,37.576744,77
127221,55.876612,37.637317,77
127224,55.888043,37.667806,77
127238,55.845294,37.567806,77
127247,55.876324,37.545608,77
127253,55.901813,37.552274,77
127254,55.812494,37.591072,77
127273,55.871708,37.596246,77
127276,55.833031,37.593605,77
127282,55.888427,37.649427,77
127287,55.803196,37.563727,77
127299,55.807451,37.521578,77
127322,55.828157,37.578487,77
127349,55.897619,37.59613,77
127410,55.882071,37.57351,77
127411,55.890512,37.539185,77
127422,55.81474,37.564635,77
127427,55.822245,37.597693,77
127434,55.820966,37.572728,77
127473,55.776532,37.614482,77
127474,55.861807,37.562964,77
127486,55.872471,37.540102,77
127490,55.867384,37.620186,77
127495,55.912768,37.547953,77
127521,55.796825,37.612173,77
127540,55.865632,37.57059,77
127543,55.896761,37.631981,77
127549,55.890558,37.594746,77
127560,55.88667,37.608059,77
127562,55.85578,37.58588,77
127566,55.871708,37.596246,77
127572,55.904079,37.572279,77
127576,55.894868,37.573016,77
127591,55.880682,37.558643,77
127641,55.86208,37.598007,77
127642,55.872142,37.651035,77
127644,55.892193,37.529169,77
129075,55.814062,37.620968,77
129085,55.80909,37.636338,77
129090,55.773788,37.630257,77
129110,55.784278,37.63438,77
129128,55.834441,37.66229,77
129164,55.815858,37.639572,77
129226,55.833466,37.652759,77
129272,55.792296,37.625118,77
129281,55.872304,37.679457,77
129301,55.825634,37.647298,77
129323,55.851495,37.64074,77
129327,55.86595,37.678505,77
129329,55.859872,37.644522,77
129336,55.883959,37.68703,77
129337,55.861989,37.691782,77
129343,55.849772,37.6585,77
129344,55.8592,37.672936,77
129345,55.883959,37.68703,77
129347,55.87746,37.716297,77
129366,55.825634,37.647298,77
129515,55.820926,37.623762,77
129594,55.799679,37.620195,77
129626,55.810031,37.647181,77
130203,55.750783,37.771984,77
130206,55.688649,37.62342,77
130210,55.583276,37.175359,77
130214,55.755814,37.617635,77
130980,55.966448,37.415838,None
131000,55.688649,37.62342,77
140000,55.677062,37.90011,50
140002,55.689608,37.87149,50
140003,55.675864,37.875039,50
140004,55.661471,37.931722,50
140005,55.677849,37.888316,50
140006,55.660821,37.904351,50
140007,55.704514,37.890175,50
140008,55.682742,37.870816,50
140009,55.690948,37.889969,50
140010,55.689903,37.916397,50
140011,55.669158,37.875335,50
140013,55.695388,37.90082,50
140014,55.671245,37.912202,50
140015,55.686751,37.909282,50
140016,55.697097,37.957603,50
140028,55.677062,37.90011,50
140033,55.627021,38.010154,50
140050,55.661623,37.992592,50
140051,55.675539,38.004108,50
140053,55.649251,37.860567,50
140054,55.66112,37.867493,50
140055,55.663334,37.849796,50
140072,55.649301,37.955905,50
140073,55.656585,37.922991,50
140074,55.690029,37.907683,50
140080,55.580457,37.908582,50
140081,55.579536,37.901871,50
140082,55.581444,37.894334,50
140083,55.584105,37.913325,50
140090,55.625277,37.854943,50
140093,55.626909,37.865202,50
140100,55.567713,38.223387,50
140102,55.55526,38.18997,50
140103,55.577052,38.233125,50
140104,55.568685,38.204055,50
140105,55.589676,38.203346,50
140108,55.565962,38.233655,50
140109,55.570691,38.24262,50
140116,55.567713,38.223387,50
140120,55.614073,38.091155,50
140121,55.626838,38.124914,50
140123,55.552984,37.967879,50
140124,55.635909,38.312141,50
140125,55.563808,38.04332,50
140126,55.408849,38.265321,50
140127,55.541774,38.310533,50
140128,55.552306,38.248459,50
140130,55.593594,38.158592,50
140133,55.611938,38.159292,50
140135,55.279805,38.160245,50
140140,55.630395,38.047461,50
140142,55.679494,38.121455,50
140143,55.648438,38.053686,50
140144,55.334583,38.094003,50
140145,55.601442,38.452449,50
140150,55.625465,38.065939,50
140152,55.501697,38.364602,50
140153,55.6148,38.04102,50
140155,55.588613,38.496718,50
140157,55.415978,38.360012,50
140162,55.488917,37.984265,50
140163,55.677138,38.171896,50
140164,55.439839,38.110801,50
140165,55.612604,38.43565,50
140166,55.385863,38.351837,50
140167,55.349614,38.435021,50
140168,55.293709,38.458333,50
140170,55.424797,38.267773,50
140171,55.408849,38.265321,50
140180,55.601788,38.117718,50
140181,55.596813,38.12124,50
140182,55.594479,38.086179,50
140184,55.610692,38.103633,50
140185,55.590928,38.129873,50
140186,55.600552,38.091299,50
140187,55.601788,38.117718,50
140188,55.604982,38.07645,50
140200,55.322829,38.679561,50
140201,55.308797,38.695299,50
140203,55.249084,38.765889,50
140204,55.341193,38.72904,50
140205,55.325006,38.659798,50
140206,55.276539,38.755127,50
140207,55.315494,38.651452,50
140208,55.324074,38.706492,50
140209,55.310811,38.648344,50
140216,55.322829,38.679561,50
140220,55.413571,38.656501,50
140221,55.500371,38.650114,50
140225,55.349634,38.668682,50
140230,55.426472,38.559447,50
140231,55.437654,38.583387,50
140235,55.336365,38.813607,50
140237,55.404381,38.756447,50
140241,55.333922,38.888662,50
140251,55.446789,38.476964,50
140300,55.381275,39.053044,50
140301,55.383204,39.034431,50
140303,55.36643,39.056305,50
140304,55.370211,39.064031,50
140305,55.392966,39.031835,50
140308,55.381275,39.053044,50
140315,55.172758,39.152964,50
140317,55.176265,39.275808,50
140320,55.133478,39.554583,50
140324,55.266661,39.438188,50
140326,55.197625,39.36405,50
140331,55.379694815,39.22667989,50
140332,55.432173,39.206144,50
140333,55.432689,39.300503,50
140335,55.431116,39.411858,50
140341,55.412298,38.99257,50
140342,55.472531,39.078763,50
140343,55.301008,39.083856,50
140400,55.102143,38.75316,50
140401,55.05397,38.998957,None
140402,55.07604,38.805208,50
140404,55.053335,38.751318,50
140405,55.059585,38.753501,50
140406,55.081065,38.802351,50
140407,55.092303,38.768386,50
140408,55.085997,38.794482,50
140410,55.079921,38.769518,50
140411,55.078777,38.761065,50
140412,55.10872,38.731241,50
140413,55.072597,38.856385,50
140414,55.050287,38.834933,50
140415,55.099917,38.773129,50
140422,55.159563,38.626758,50
140426,55.102143,38.75316,50
140450,55.064999,38.661558,50
140451,55.034394,38.615987,50
140452,55.051272,38.609842,50
140471,55.140101,38.584654,50
140473,55.204541,38.612043,50
140474,55.199265,38.524547,50
140476,55.193962,38.742793,50
140477,55.209622,38.771934,50
140479,55.073412,38.959116,50
140480,55.14271,38.785553,50
140482,55.106072,38.813913,50
140483,55.136566,38.729714,50
140490,55.087656,38.862574,50
140491,55.098836,38.857229,50
140495,55.087651,38.862565,50
140500,54.950345,39.020678,50
140501,54.983334,39.03753,50
140513,55.05382,39.119618,50
140514,55.001267,39.08471,50
140516,54.948148,38.894033,50
140517,54.850376,39.132303,50
140520,54.945919,39.322934,50
140530,54.971047,39.184414,50
140531,54.839728,39.23092,50
140532,54.805603,39.258803,50
140533,54.833718,39.36741,50
140542,54.918059,39.265693,50
140550,54.849201567,39.305741729,50
140551,55.008981,39.247664,50
140560,54.853371,38.567909,50
140570,54.87144,38.414935,50
140573,54.850541,38.541588,50
140578,54.823081,38.567352,50
140579,54.835808,38.499574,50
140600,54.75914,38.877522,50
140601,54.756516,38.889946,50
140602,54.772852,38.889192,50
140603,54.761337,38.888374,50
140614,54.773133,38.846908,50
140617,54.734165,38.836865,50
140618,54.772619,38.638202,50
140621,54.776062,39.081072,50
140632,54.68894,39.002559,50
140633,54.666312,39.120364,50
140635,54.703561,39.014201,50
140700,55.575139,39.545474,50
140703,55.575302,39.527525,50
140704,55.580167,39.527319,50
140708,55.575185,39.545375,50
140712,55.562307,39.42501,50
140713,55.611277,39.575612,50
140720,55.659957,39.753209,50
140721,55.711828,39.880348,50
140722,55.718953,39.737066,50
140730,55.65758,39.88254,50
140731,55.670275,39.846221,50
140732,55.659109,39.851557,50
140740,55.562072,39.685997,50
140741,55.555489,39.807171,50
140742,55.558458,40.001,50
140750,55.314766,39.82343,50
140753,55.131295,39.798448,50
140755,55.546363,39.697136,50
140760,55.254851,39.663503,50
140761,55.291146,39.549363,50
140763,55.28765,40.072488,50
140978,55.306271,37.526106,50
140980,55.306271,37.526106,50
140983,55.306271,37.526106,50
140992,55.306271,37.526106,50
141001,55.89183,37.727607,50
141002,55.912834,37.740058,50
141005,55.932561,37.804449,50
141006,55.925264,37.752832,50
141007,55.922656,37.782961,50
141009,55.912556,37.764707,50
141010,55.917072,37.775514,50
141013,55.939408,37.778604,50
141015,55.995765,37.672801,50
141016,55.939802,37.660269,50
141017,55.945665,37.789699,50
141018,55.902242,37.722666,50
141021,55.90739,37.7108,50
141022,55.891214,37.730428,50
141031,55.92196,37.664482,50
141032,55.949375,37.646696,50
141033,55.979192885,37.744114752,50
141034,55.959485,37.729727,50
141035,56.011127,37.719001,50
141036,56.000517,37.648178,50
141051,55.993494,37.530463,50
141055,56.04756,37.485852,50
141060,55.932954,37.864142,50
141065,55.922767,37.888873,50
141067,55.929515,37.830841,50
141068,55.949718,37.831686,50
141069,55.942343,37.867484,50
141070,55.919952,37.815327,50
141071,55.927488,37.813899,50
141073,55.912324,37.881381,50
141074,55.912884,37.818202,50
141075,55.921415,37.860854,50
141076,55.906643,37.847667,50
141077,55.922429,37.852697,50
141079,55.917445,37.807737,50
141080,55.912799,37.857665,50
141091,55.94323,37.842726,50
141092,55.936913,37.841127,50
141100,55.925082,37.993176,50
141102,55.914993,37.987058,50
141103,55.909645,38.055627,50
141104,55.88509,38.078525,50
141107,55.941158,37.973674,50
141108,55.914993,37.987058,50
141109,55.929229161,37.993554067,50
141113,55.935365,37.930743,50
141131,55.986611,38.122461,50
141135,56.063635,38.257263,50
141137,55.900133,38.144641,50
141138,56.007499,38.139646,50
141140,55.90306,38.136331,50
141142,55.918772,38.108142,50
141143,55.866399,37.98837,50
141146,56.133813,38.446232,50
141147,56.117416,38.42054,50
141150,55.86553248,38.197531915,50
141160,55.878551,38.110783,50
141170,55.838627,38.195297,50
141171,55.844546,38.199654,50
141180,55.924754423,37.913754687,50
141181,55.900895,37.94747,50
141190,55.961253,38.043895,50
141191,55.956955,38.031247,50
141195,55.950554,38.055447,50
141196,55.95697,38.063918,50
141201,55.987951,37.851844,50
141204,56.007941,37.838504,50
141205,55.996178,37.863756,50
141206,56.008893,37.829862,50
141207,56.007715,37.853533,50
141214,55.985806,37.851431,50
141216,56.050023,37.878425,50
141217,56.041064,37.906291,50
141220,55.948599,37.813414,None
141221,55.959449,37.806192,50
141230,55.9767,37.818894,50
141231,56.080321,37.928048,50
141232,56.087595,37.737497,50
141240,55.996299,37.822559,50
141241,56.00464,37.809111,50
141250,56.162496,37.944685,50
141254,56.045247,37.859453,50
141255,56.113848,37.817465,50
141260,56.05502,37.854395,50
141261,56.07374,37.863342,50
141270,56.135092,37.926871,50
141271,56.149722,37.833779,50
141273,56.119278,37.964071,50
141280,55.973068,37.910288,50
141281,55.971078,37.935827,50
141282,55.966705,37.913163,50
141284,55.971088,37.963451,50
141288,55.973068,37.910288,50
141290,56.099451,38.122758,50
141292,56.115183,38.140059,50
141300,56.303002,38.134652,50
141301,56.328858,38.13237,50
141302,56.31213,38.146554,50
141304,56.294151,38.128211,50
141305,56.293427,38.150974,50
141306,56.30008,38.141479,50
141307,56.301324,38.180843,50
141308,56.285263,38.062993,50
141309,56.306967,38.108726,50
141310,56.316264,38.138173,50
141311,56.290185,38.175848,50
141312,56.310977,38.133861,50
141313,56.299661,38.146276,50
141320,56.41545,38.172444,50
141321,56.438841,38.249492,50
141323,56.264142,38.216542,50
141324,56.253802,38.258413,50
141326,56.3961,38.301091,50
141327,56.50937,38.319633,50
141330,56.582885,38.160496,50
141332,56.635164,38.19695,50
141333,56.676726,38.147048,50
141335,56.51491776,38.095231449,50
141336,56.452628,38.085873,50
141337,56.382995,38.105178,50
141340,56.552583,38.029998,50
141341,56.548733,37.920942,50
141342,56.492791584,38.186190979,50
141345,56.394172,38.22513,50
141352,56.212735,37.965472,50
141354,56.307531,37.933618,50
141355,56.339931,37.896185,50
141357,56.343419,38.243788,50
141362,56.191598,38.036439,50
141364,56.36823,38.139574,50
141367,56.395307,37.993257,50
141370,56.244005,37.984363,50
141371,56.251077,37.97291,50
141372,56.271096,37.983726,50
141401,55.899477,37.451995,50
141406,55.892668,37.472926,50
141408,55.920346,37.37147,50
141410,55.903731,37.411607,50
141411,55.888553,37.476429,50
141420,55.946809,37.298446,50
141421,55.954153,37.305659,None
141425,55.966448,37.415838,None
141431,55.940583,37.346389,50
141435,55.892925,37.345733,50
141441,55.960261,37.265693,50
141446,55.952787,37.332133,50
141501,55.900128,37.409684,50
141502,56.199737222,37.035838036,50
141503,56.185838,36.975403,50
141504,56.171819,36.949684,50
141506,56.185031,36.990378,50
141507,56.224357,37.031089,50
141508,56.176539,36.998013,50
141516,56.185031,36.990378,50
141530,56.125676,36.858191,50
141531,56.176539,36.998013,50
141532,56.075237,37.12428,50
141533,56.091688,37.151041,50
141534,55.441668,36.041559,50
141544,55.927059,37.199847,50
141551,55.981288151,37.13593105,50
141552,56.012501,37.221676,50
141554,56.141108627,36.896300956,50
141555,56.189811965,36.816582907,50
141560,56.002761597,37.130194458,50
141570,56.03866,37.233587,50
141580,55.994899,37.344197,50
141591,56.080583,36.912449,50
141592,56.02933,37.173373,50
141595,56.09109,37.110375,50
141601,56.335026,36.734753,50
141602,56.371695,36.687699,50
141604,56.339552,36.750393,50
141605,56.371605,36.70183,50
141606,56.3308,36.725141,50
141607,56.330111,36.714658,50
141609,56.316574,36.812862,None
141612,56.321231,36.720775,50
141613,56.318047,36.763041,50
141618,56.335026,36.734753,50
141620,56.204549,36.638624,50
141621,56.127863,36.643852,50
141623,56.090353996,36.509550009,50
141625,56.281826,36.670964,50
141631,56.441981,36.556105,50
141632,56.44627,36.741427,50
141633,56.521686,36.730558,50
141640,56.368669,36.796458,50
141641,56.383104,36.928897,50
141642,56.3973,36.861056,50
141644,56.477781,36.874172,50
141650,56.32188,36.554021,50
141651,56.38592,36.286871,50
141654,56.255017,36.448846,50
141656,56.233074,36.345019,50
141663,56.284224,36.787089,50
141667,56.469622785,36.579342026,50
141700,55.940467,37.508643,50
141701,55.93188,37.516503,50
141702,55.948881,37.489302,50
141703,55.959112,37.50072,50
141704,55.943613,37.515955,50
141705,55.948397,37.521731,50
141707,55.94142,37.497216,50
141720,55.968574,37.516566,50
141727,55.97532,37.475863,50
141732,56.014101,37.462259542,50
141733,56.024028,37.477848,50
141734,56.023198,37.419907,50
141735,56.008505,37.485915,50
141736,56.003507,37.446785,50
141801,56.367492,37.539122,50
